scene_id,predicted_room_id,class_id,class_label,gt_class_present_in_room,gt_class_present_in_scene,num_gt_instances_in_room,belief
00843-DYehNKdT76V,1_2,7,album,0,0,0,0.0
00843-DYehNKdT76V,1_2,8,amplifier,0,0,0,0.0
00843-DYehNKdT76V,1_2,9,appliance,0,0,0,0.0
00843-DYehNKdT76V,1_2,10,apron,0,0,0,0.0
00843-DYehNKdT76V,1_2,11,aquarium,0,0,0,0.0
00843-DYehNKdT76V,1_2,12,arcade game,0,0,0,0.0
00843-DYehNKdT76V,1_2,13,artwork,0,1,0,0.0
00843-DYehNKdT76V,1_2,14,ashtray,0,0,0,0.0
00843-DYehNKdT76V,1_2,15,audio player,0,0,0,0.0
00843-DYehNKdT76V,1_2,16,axe,0,0,0,0.0
00843-DYehNKdT76V,1_2,17,baby changing table,0,0,0,0.0
00843-DYehNKdT76V,1_2,18,backrest,0,0,0,0.0
00843-DYehNKdT76V,1_2,19,backsplash,0,0,0,0.0
00843-DYehNKdT76V,1_2,20,bag,0,0,0,0.0
00843-DYehNKdT76V,1_2,21,ball,0,0,0,0.0
00843-DYehNKdT76V,1_2,22,ball pool,0,0,0,0.0
00843-DYehNKdT76V,1_2,23,bar,0,0,0,0.0
00843-DYehNKdT76V,1_2,24,barbecue,0,0,0,0.0
00843-DYehNKdT76V,1_2,25,barrel,0,0,0,0.0
00843-DYehNKdT76V,1_2,26,base,0,0,0,0.0
00843-DYehNKdT76V,1_2,27,baseball bat,0,0,0,0.0
00843-DYehNKdT76V,1_2,28,basket,0,0,0,0.0
00843-DYehNKdT76V,1_2,29,basketball hoop,0,0,0,0.0
00843-DYehNKdT76V,1_2,30,basketballs,0,0,0,0.0
00843-DYehNKdT76V,1_2,31,bathroom accessory,0,0,0,0.0
00843-DYehNKdT76V,1_2,32,bathtub,0,0,0,0.0
00843-DYehNKdT76V,1_2,33,bed,0,1,0,0.0
00843-DYehNKdT76V,1_2,34,bed ladder,0,0,0,0.0
00843-DYehNKdT76V,1_2,35,beer crate,0,0,0,0.0
00843-DYehNKdT76V,1_2,36,bell,0,0,0,0.0
00843-DYehNKdT76V,1_2,37,belt,0,0,0,0.0
00843-DYehNKdT76V,1_2,38,bench,0,0,0,0.0
00843-DYehNKdT76V,1_2,39,beverage dispenser,0,0,0,0.0
00843-DYehNKdT76V,1_2,40,bicycle,0,0,0,0.0
00843-DYehNKdT76V,1_2,41,bicycle helmet,0,0,0,0.0
00843-DYehNKdT76V,1_2,42,bin,0,1,0,0.0
00843-DYehNKdT76V,1_2,43,birdhouse,0,0,0,0.0
00843-DYehNKdT76V,1_2,44,blanket,0,0,0,0.0
00843-DYehNKdT76V,1_2,45,board,0,0,0,0.0
00843-DYehNKdT76V,1_2,46,board game,0,0,0,0.0
00843-DYehNKdT76V,1_2,47,board with keys,0,0,0,0.0
00843-DYehNKdT76V,1_2,48,book,0,0,0,0.0
00843-DYehNKdT76V,1_2,49,bottle,0,0,0,0.0
00843-DYehNKdT76V,1_2,50,bottle dispenser,0,0,0,0.0
00843-DYehNKdT76V,1_2,51,bottle opener,0,0,0,0.0
00843-DYehNKdT76V,1_2,52,bowl,0,0,0,0.0
00843-DYehNKdT76V,1_2,53,box,0,0,0,0.4849353261393864
00843-DYehNKdT76V,1_2,54,boxing ring,0,0,0,0.0
00843-DYehNKdT76V,1_2,55,bread,0,0,0,0.0
00843-DYehNKdT76V,1_2,56,bread box,0,0,0,0.0
00843-DYehNKdT76V,1_2,57,bricks,0,0,0,0.0
00843-DYehNKdT76V,1_2,58,bridge,0,0,0,0.0
00843-DYehNKdT76V,1_2,59,broom,0,0,0,0.0
00843-DYehNKdT76V,1_2,60,brush,0,1,0,0.0
00843-DYehNKdT76V,1_2,61,bucket,0,1,0,0.0
00843-DYehNKdT76V,1_2,62,buffet,0,0,0,0.0
00843-DYehNKdT76V,1_2,63,button,0,0,0,0.0
00843-DYehNKdT76V,1_2,64,cabinet,1,1,1,0.0
00843-DYehNKdT76V,1_2,65,cable,0,0,0,0.0
00843-DYehNKdT76V,1_2,66,cage,0,0,0,0.0
00843-DYehNKdT76V,1_2,67,cake,0,0,0,0.0
00843-DYehNKdT76V,1_2,68,calculator,0,0,0,0.0
00843-DYehNKdT76V,1_2,69,calendar,0,0,0,0.0
00843-DYehNKdT76V,1_2,70,camera,0,0,0,0.0
00843-DYehNKdT76V,1_2,71,can,0,0,0,0.0
00843-DYehNKdT76V,1_2,72,canal,0,0,0,0.0
00843-DYehNKdT76V,1_2,73,candelabra,0,0,0,0.0
00843-DYehNKdT76V,1_2,74,candle,0,0,0,0.0
00843-DYehNKdT76V,1_2,75,candle holder,0,0,0,0.0
00843-DYehNKdT76V,1_2,76,candle stand,0,0,0,0.0
00843-DYehNKdT76V,1_2,77,candlestick,0,0,0,0.0
00843-DYehNKdT76V,1_2,78,canoe,0,0,0,0.0
00843-DYehNKdT76V,1_2,79,canopy,0,0,0,0.0
00843-DYehNKdT76V,1_2,80,car,0,0,0,0.0
00843-DYehNKdT76V,1_2,81,card,0,0,0,0.0
00843-DYehNKdT76V,1_2,82,cardboard,0,0,0,0.9990948370078401
00843-DYehNKdT76V,1_2,83,cart,0,0,0,0.0
00843-DYehNKdT76V,1_2,84,cash register,0,0,0,0.0
00843-DYehNKdT76V,1_2,85,casket,0,0,0,0.0
00843-DYehNKdT76V,1_2,86,cassette,0,0,0,0.0
00843-DYehNKdT76V,1_2,87,cat,0,0,0,0.983265556741452
00843-DYehNKdT76V,1_2,88,cat food,0,0,0,0.0
00843-DYehNKdT76V,1_2,89,cat litter box,0,0,0,0.0
00843-DYehNKdT76V,1_2,90,cat tree,0,0,0,0.0
00843-DYehNKdT76V,1_2,91,cd,0,0,0,0.0
00843-DYehNKdT76V,1_2,92,ceiling arch,0,0,0,0.0
00843-DYehNKdT76V,1_2,93,ceiling chassis,0,0,0,0.23189900110186257
00843-DYehNKdT76V,1_2,94,ceiling ladder,0,0,0,0.0
00843-DYehNKdT76V,1_2,95,ceramics,0,0,0,0.0
00843-DYehNKdT76V,1_2,96,chain,0,0,0,0.0
00843-DYehNKdT76V,1_2,97,chair,0,1,0,0.0
00843-DYehNKdT76V,1_2,98,chair stand,0,0,0,0.0
00843-DYehNKdT76V,1_2,99,chassis,0,0,0,0.0
00843-DYehNKdT76V,1_2,100,chest,0,0,0,0.0
00843-DYehNKdT76V,1_2,101,child car seat,0,0,0,0.0
00843-DYehNKdT76V,1_2,102,christmas tree,0,0,0,0.0
00843-DYehNKdT76V,1_2,103,clarinet,0,0,0,0.0
00843-DYehNKdT76V,1_2,104,cleaner,0,0,0,0.0
00843-DYehNKdT76V,1_2,105,clock,0,0,0,0.0
00843-DYehNKdT76V,1_2,106,closet door,0,0,0,0.0
00843-DYehNKdT76V,1_2,107,cloth,0,0,0,0.0
00843-DYehNKdT76V,1_2,108,cloth holder,0,0,0,0.8684492051667905
00843-DYehNKdT76V,1_2,109,clothes,0,0,0,0.0
00843-DYehNKdT76V,1_2,110,clothes container,0,0,0,0.0
00843-DYehNKdT76V,1_2,111,clothes dryer,0,0,0,0.0
00843-DYehNKdT76V,1_2,112,clothes rack,0,0,0,0.0
00843-DYehNKdT76V,1_2,113,clutter,0,0,0,0.0
00843-DYehNKdT76V,1_2,114,coaster,0,0,0,0.0
00843-DYehNKdT76V,1_2,115,coffee maker,0,0,0,0.0
00843-DYehNKdT76V,1_2,116,coffee table,0,1,0,0.0
00843-DYehNKdT76V,1_2,117,compressor,0,0,0,0.0
00843-DYehNKdT76V,1_2,118,computer,0,0,0,0.0
00843-DYehNKdT76V,1_2,119,computer equipment,0,0,0,0.0
00843-DYehNKdT76V,1_2,120,cone,0,0,0,0.0
00843-DYehNKdT76V,1_2,121,construction stuff,0,0,0,0.0
00843-DYehNKdT76V,1_2,122,container,0,0,0,0.0
00843-DYehNKdT76V,1_2,123,controller,0,1,0,0.0
00843-DYehNKdT76V,1_2,124,cosmetics,0,0,0,0.0
00843-DYehNKdT76V,1_2,125,counter door,0,0,0,0.0
00843-DYehNKdT76V,1_2,126,countertop,0,0,0,0.0
00843-DYehNKdT76V,1_2,127,countertop item,0,0,0,0.0
00843-DYehNKdT76V,1_2,128,cover,0,0,0,0.0
00843-DYehNKdT76V,1_2,129,cross,0,0,0,0.0
00843-DYehNKdT76V,1_2,130,crutches,0,0,0,0.0
00843-DYehNKdT76V,1_2,131,cup,0,0,0,0.0
00843-DYehNKdT76V,1_2,132,curb,0,0,0,0.0
00843-DYehNKdT76V,1_2,133,curtain,0,1,0,0.0
00843-DYehNKdT76V,1_2,134,cushion,0,0,0,0.0
00843-DYehNKdT76V,1_2,135,cutlery,0,0,0,0.0
00843-DYehNKdT76V,1_2,136,cyp,0,0,0,0.0
00843-DYehNKdT76V,1_2,137,dartboard,0,0,0,0.0
00843-DYehNKdT76V,1_2,138,decoder,0,0,0,0.0
00843-DYehNKdT76V,1_2,139,decoration,0,0,0,0.0
00843-DYehNKdT76V,1_2,140,dehumidifier,0,0,0,0.0
00843-DYehNKdT76V,1_2,141,den,0,0,0,0.0
00843-DYehNKdT76V,1_2,142,desk,0,0,0,0.0
00843-DYehNKdT76V,1_2,143,desk door,0,0,0,0.0
00843-DYehNKdT76V,1_2,144,dinnerware,0,0,0,0.0
00843-DYehNKdT76V,1_2,145,diploma,0,0,0,0.0
00843-DYehNKdT76V,1_2,146,dirt ground,0,0,0,0.0
00843-DYehNKdT76V,1_2,147,dish rack,0,0,0,0.0
00843-DYehNKdT76V,1_2,148,dishwasher,0,0,0,0.0
00843-DYehNKdT76V,1_2,149,dispenser,0,0,0,0.0
00843-DYehNKdT76V,1_2,150,display case,0,0,0,0.0
00843-DYehNKdT76V,1_2,151,document,0,1,0,0.0
00843-DYehNKdT76V,1_2,152,document holder,0,0,0,0.0
00843-DYehNKdT76V,1_2,153,dog leash,0,0,0,0.0
00843-DYehNKdT76V,1_2,154,dog toy,0,0,0,0.0
00843-DYehNKdT76V,1_2,155,doily,0,0,0,0.0
00843-DYehNKdT76V,1_2,156,doll,0,0,0,0.0
00843-DYehNKdT76V,1_2,157,door screen,0,0,0,0.0
00843-DYehNKdT76V,1_2,158,drawer,0,0,0,0.9999026600393854
00843-DYehNKdT76V,1_2,159,drawer cart,0,0,0,0.0
00843-DYehNKdT76V,1_2,160,dressing table,0,0,0,0.0
00843-DYehNKdT76V,1_2,161,drill,0,0,0,0.0
00843-DYehNKdT76V,1_2,162,drum,0,0,0,0.0
00843-DYehNKdT76V,1_2,163,dustpan,0,0,0,0.0
00843-DYehNKdT76V,1_2,164,dvd,0,0,0,0.0
00843-DYehNKdT76V,1_2,165,easel,0,0,0,0.0
00843-DYehNKdT76V,1_2,166,electric hub,0,0,0,0.0
00843-DYehNKdT76V,1_2,167,electric wire casing,0,0,0,0.0
00843-DYehNKdT76V,1_2,168,electrical box,0,0,0,0.0
00843-DYehNKdT76V,1_2,169,electrical device,0,1,0,0.0
00843-DYehNKdT76V,1_2,170,electrical installation,0,0,0,0.0
00843-DYehNKdT76V,1_2,171,elevator,0,0,0,0.0
00843-DYehNKdT76V,1_2,172,exercise ball,0,0,0,0.0
00843-DYehNKdT76V,1_2,173,exercise bike,0,0,0,0.0
00843-DYehNKdT76V,1_2,174,exercise equipment,0,0,0,0.0
00843-DYehNKdT76V,1_2,175,exercise ladder,0,0,0,0.0
00843-DYehNKdT76V,1_2,176,exercise mat,0,0,0,0.0
00843-DYehNKdT76V,1_2,177,exhibition panel,0,0,0,0.0
00843-DYehNKdT76V,1_2,178,extractor hood,1,1,1,0.0
00843-DYehNKdT76V,1_2,179,eyeglasses,0,0,0,0.0
00843-DYehNKdT76V,1_2,180,fan,0,0,0,0.0
00843-DYehNKdT76V,1_2,181,faucet,0,1,0,0.0
00843-DYehNKdT76V,1_2,182,fire extinguisher,0,0,0,0.0
00843-DYehNKdT76V,1_2,183,fireplace,0,0,0,0.0
00843-DYehNKdT76V,1_2,184,fireplace tool set,0,0,0,0.0
00843-DYehNKdT76V,1_2,185,firewood,0,0,0,0.0
00843-DYehNKdT76V,1_2,186,fishing rod,0,0,0,0.0
00843-DYehNKdT76V,1_2,187,flag,0,0,0,0.0262288249096424
00843-DYehNKdT76V,1_2,188,flashlight,0,0,0,0.0
00843-DYehNKdT76V,1_2,189,floor stand,0,0,0,0.0
00843-DYehNKdT76V,1_2,190,flower stand,0,0,0,0.0
00843-DYehNKdT76V,1_2,191,flowerbed,0,0,0,0.0
00843-DYehNKdT76V,1_2,192,flush,0,0,0,0.0
00843-DYehNKdT76V,1_2,193,flush button,0,0,0,0.0
00843-DYehNKdT76V,1_2,194,flush push,0,0,0,0.0
00843-DYehNKdT76V,1_2,195,foam,0,0,0,0.3088873276216684
00843-DYehNKdT76V,1_2,196,folding stand,0,0,0,0.0
00843-DYehNKdT76V,1_2,197,food,0,0,0,0.0
00843-DYehNKdT76V,1_2,198,food processor,0,0,0,0.0
00843-DYehNKdT76V,1_2,199,food stand,0,0,0,0.0
00843-DYehNKdT76V,1_2,200,foosball table,0,0,0,0.0
00843-DYehNKdT76V,1_2,201,foot spa,0,0,0,0.0
00843-DYehNKdT76V,1_2,202,football,0,0,0,0.0
00843-DYehNKdT76V,1_2,203,footstool,0,0,0,0.0
00843-DYehNKdT76V,1_2,204,frame,0,0,0,0.0
00843-DYehNKdT76V,1_2,205,fruit,0,0,0,0.0
00843-DYehNKdT76V,1_2,206,fume cupboard,0,0,0,0.0
00843-DYehNKdT76V,1_2,207,fur,0,0,0,0.0
00843-DYehNKdT76V,1_2,208,furnace,0,0,0,0.0
00843-DYehNKdT76V,1_2,209,furniture,0,0,0,0.0
00843-DYehNKdT76V,1_2,210,game,0,0,0,0.0
00843-DYehNKdT76V,1_2,211,game console,0,0,0,0.0
00843-DYehNKdT76V,1_2,212,gap,0,0,0,0.0
00843-DYehNKdT76V,1_2,213,garage door motor,0,0,0,0.0
00843-DYehNKdT76V,1_2,214,garage door opener,0,0,0,0.0
00843-DYehNKdT76V,1_2,215,garage door opener railing,0,0,0,0.0
00843-DYehNKdT76V,1_2,216,gas box,0,0,0,0.0
00843-DYehNKdT76V,1_2,217,gas container,0,0,0,0.0
00843-DYehNKdT76V,1_2,218,gas meter,0,0,0,0.0
00843-DYehNKdT76V,1_2,219,gauge,0,0,0,0.0
00843-DYehNKdT76V,1_2,220,gift,0,0,0,0.0
00843-DYehNKdT76V,1_2,221,glass,0,1,0,0.0
00843-DYehNKdT76V,1_2,222,glasses,0,0,0,0.0
00843-DYehNKdT76V,1_2,223,globe,0,0,0,0.0
00843-DYehNKdT76V,1_2,224,globe stand,0,0,0,0.0
00843-DYehNKdT76V,1_2,225,gloves,0,0,0,0.0
00843-DYehNKdT76V,1_2,226,glue,0,0,0,0.0
00843-DYehNKdT76V,1_2,227,goalpost,0,0,0,0.0
00843-DYehNKdT76V,1_2,228,golf sticks,0,0,0,0.0
00843-DYehNKdT76V,1_2,229,grab bar,0,0,0,0.0
00843-DYehNKdT76V,1_2,230,grass,0,0,0,0.0
00843-DYehNKdT76V,1_2,231,grate,0,0,0,0.0
00843-DYehNKdT76V,1_2,232,gravel,0,0,0,0.0
00843-DYehNKdT76V,1_2,233,groceries,0,0,0,0.0
00843-DYehNKdT76V,1_2,234,guitar,0,0,0,0.0
00843-DYehNKdT76V,1_2,235,gun,0,0,0,0.0
00843-DYehNKdT76V,1_2,236,gym rope,0,0,0,0.0
00843-DYehNKdT76V,1_2,237,hair brush,0,0,0,0.0
00843-DYehNKdT76V,1_2,238,hair dryer,0,0,0,0.0
00843-DYehNKdT76V,1_2,239,hammer,0,0,0,0.0
00843-DYehNKdT76V,1_2,240,hammock,0,0,0,0.0
00843-DYehNKdT76V,1_2,241,hand dryer,0,0,0,0.0
00843-DYehNKdT76V,1_2,242,handcart,0,0,0,0.0
00843-DYehNKdT76V,1_2,243,handkerchiefs,0,0,0,0.0
00843-DYehNKdT76V,1_2,244,handle,0,0,0,0.27314541945002424
00843-DYehNKdT76V,1_2,245,hanger,1,1,3,0.0
00843-DYehNKdT76V,1_2,246,hat,0,0,0,0.0
00843-DYehNKdT76V,1_2,247,hatch,0,0,0,0.0
00843-DYehNKdT76V,1_2,248,headboard,0,0,0,0.0
00843-DYehNKdT76V,1_2,249,headphones,0,0,0,0.0
00843-DYehNKdT76V,1_2,250,heater,0,0,0,0.6964990553645265
00843-DYehNKdT76V,1_2,251,heater piping,0,0,0,0.0
00843-DYehNKdT76V,1_2,252,holder,0,0,0,0.0
00843-DYehNKdT76V,1_2,253,holy cross,0,0,0,0.0
00843-DYehNKdT76V,1_2,254,hook,0,0,0,0.0
00843-DYehNKdT76V,1_2,255,hose,0,0,0,0.0
00843-DYehNKdT76V,1_2,256,hourglass,0,0,0,0.0
00843-DYehNKdT76V,1_2,257,hoverboard,0,0,0,0.0
00843-DYehNKdT76V,1_2,258,ice maker,0,0,0,0.0
00843-DYehNKdT76V,1_2,259,information,0,0,0,0.0
00843-DYehNKdT76V,1_2,260,installation,0,0,0,0.0
00843-DYehNKdT76V,1_2,261,instrument,0,0,0,0.0
00843-DYehNKdT76V,1_2,262,iron,0,0,0,0.0
00843-DYehNKdT76V,1_2,263,ironing board,0,0,0,0.0
00843-DYehNKdT76V,1_2,264,jewelry,0,0,0,0.0
00843-DYehNKdT76V,1_2,265,jug,0,0,0,0.0
00843-DYehNKdT76V,1_2,266,keg,0,0,0,0.0
00843-DYehNKdT76V,1_2,267,kettle,0,1,0,0.0
00843-DYehNKdT76V,1_2,268,keys,0,0,0,0.0
00843-DYehNKdT76V,1_2,269,kitchen appliance,0,1,0,0.0
00843-DYehNKdT76V,1_2,270,kitchen handle,0,0,0,0.0
00843-DYehNKdT76V,1_2,271,kitchen island,0,1,0,0.0
00843-DYehNKdT76V,1_2,272,kitchen utensil,0,0,0,0.0
00843-DYehNKdT76V,1_2,273,knife,0,1,0,0.12220255310226746
00843-DYehNKdT76V,1_2,274,knob,0,0,0,0.0
00843-DYehNKdT76V,1_2,275,lace doily,0,0,0,0.0
00843-DYehNKdT76V,1_2,276,ladder,0,0,0,0.0
00843-DYehNKdT76V,1_2,277,landing,0,0,0,0.0
00843-DYehNKdT76V,1_2,278,laundry,0,0,0,0.0
00843-DYehNKdT76V,1_2,279,lawn mower,0,0,0,0.0
00843-DYehNKdT76V,1_2,280,level,0,0,0,0.0
00843-DYehNKdT76V,1_2,281,lid,0,0,0,0.0
00843-DYehNKdT76V,1_2,282,light,1,1,1,0.0
00843-DYehNKdT76V,1_2,283,lighter,0,0,0,0.0
00843-DYehNKdT76V,1_2,284,liquid,0,0,0,0.0
00843-DYehNKdT76V,1_2,285,locker,0,0,0,0.0
00843-DYehNKdT76V,1_2,286,machine,0,0,0,0.0
00843-DYehNKdT76V,1_2,287,mailbox,0,0,0,0.0
00843-DYehNKdT76V,1_2,288,mannequin,0,0,0,0.0
00843-DYehNKdT76V,1_2,289,map,0,0,0,0.0
00843-DYehNKdT76V,1_2,290,mascot,0,0,0,0.0
00843-DYehNKdT76V,1_2,291,massage bed,0,0,0,0.0
00843-DYehNKdT76V,1_2,292,material,0,0,0,0.0
00843-DYehNKdT76V,1_2,293,measuring tape,0,0,0,0.0
00843-DYehNKdT76V,1_2,294,medical lamp,0,0,0,0.0
00843-DYehNKdT76V,1_2,295,medical object,0,0,0,0.0
00843-DYehNKdT76V,1_2,296,menu,0,0,0,0.0
00843-DYehNKdT76V,1_2,297,meshwork,0,0,0,0.0
00843-DYehNKdT76V,1_2,298,meter,0,0,0,0.0
00843-DYehNKdT76V,1_2,299,microphone,0,0,0,0.0
00843-DYehNKdT76V,1_2,300,microphone accessory,0,0,0,0.0
00843-DYehNKdT76V,1_2,301,microwave,0,1,0,0.0
00843-DYehNKdT76V,1_2,302,mirror,0,1,0,0.0
00843-DYehNKdT76V,1_2,303,model,0,0,0,0.0
00843-DYehNKdT76V,1_2,304,modem,0,0,0,0.0
00843-DYehNKdT76V,1_2,305,mop,0,0,0,0.0
00843-DYehNKdT76V,1_2,306,mortar,0,0,0,0.0
00843-DYehNKdT76V,1_2,307,motorcycle,0,0,0,0.0
00843-DYehNKdT76V,1_2,308,music equipment,0,0,0,0.0
00843-DYehNKdT76V,1_2,309,napkin,0,0,0,0.0
00843-DYehNKdT76V,1_2,310,nightstand,0,1,0,0.0
00843-DYehNKdT76V,1_2,311,oar,0,0,0,0.0
00843-DYehNKdT76V,1_2,312,object,0,0,0,0.0
00843-DYehNKdT76V,1_2,313,objects,0,0,0,0.0
00843-DYehNKdT76V,1_2,314,outlet,0,0,0,0.0
00843-DYehNKdT76V,1_2,315,oven,0,1,0,0.0
00843-DYehNKdT76V,1_2,316,overhang,0,0,0,0.80313126091483
00843-DYehNKdT76V,1_2,317,pad,0,0,0,0.0
00843-DYehNKdT76V,1_2,318,painting stuff,0,0,0,0.0
00843-DYehNKdT76V,1_2,319,pan,0,0,0,0.0
00843-DYehNKdT76V,1_2,320,panel,0,0,0,0.0
00843-DYehNKdT76V,1_2,321,pantry,0,0,0,0.0
00843-DYehNKdT76V,1_2,322,paper holder,0,0,0,0.0
00843-DYehNKdT76V,1_2,323,paper storage,0,0,0,0.0
00843-DYehNKdT76V,1_2,324,paper towel,0,0,0,0.0
00843-DYehNKdT76V,1_2,325,parapet,0,0,0,0.0
00843-DYehNKdT76V,1_2,326,partial,0,0,0,0.9990055892603994
00843-DYehNKdT76V,1_2,327,pavement,0,0,0,0.0
00843-DYehNKdT76V,1_2,328,pedestal,0,0,0,0.0
00843-DYehNKdT76V,1_2,329,pen,0,0,0,0.0
00843-DYehNKdT76V,1_2,330,pendant,0,0,0,0.0
00843-DYehNKdT76V,1_2,331,pet bed,0,0,0,0.0
00843-DYehNKdT76V,1_2,332,pet bowl,0,0,0,0.0
00843-DYehNKdT76V,1_2,333,phone,0,1,0,0.0
00843-DYehNKdT76V,1_2,334,photo mount,0,0,0,0.0
00843-DYehNKdT76V,1_2,335,photo stand,0,0,0,0.0
00843-DYehNKdT76V,1_2,336,piano,0,0,0,0.0
00843-DYehNKdT76V,1_2,337,pillow,0,1,0,0.0
00843-DYehNKdT76V,1_2,338,pitchfork,0,0,0,0.0
00843-DYehNKdT76V,1_2,339,place mat,0,0,0,0.0
00843-DYehNKdT76V,1_2,340,plane,0,0,0,0.0
00843-DYehNKdT76V,1_2,341,plank,0,0,0,0.012760695686195755
00843-DYehNKdT76V,1_2,342,plant,0,1,0,0.0
00843-DYehNKdT76V,1_2,343,plant ornament,0,0,0,0.0
00843-DYehNKdT76V,1_2,344,platform,0,0,0,0.0
00843-DYehNKdT76V,1_2,345,playpen,0,0,0,0.0
00843-DYehNKdT76V,1_2,346,plenum box,0,0,0,0.0
00843-DYehNKdT76V,1_2,347,pliers,0,0,0,0.0
00843-DYehNKdT76V,1_2,348,plumbing,0,0,0,0.0
00843-DYehNKdT76V,1_2,349,plunger,0,0,0,0.0
00843-DYehNKdT76V,1_2,350,podium,0,0,0,0.0
00843-DYehNKdT76V,1_2,351,pole,0,0,0,0.0
00843-DYehNKdT76V,1_2,352,pool,0,0,0,0.0
00843-DYehNKdT76V,1_2,353,pool table,0,0,0,0.0
00843-DYehNKdT76V,1_2,354,porcelain,0,0,0,0.0
00843-DYehNKdT76V,1_2,355,poster,0,0,0,0.0
00843-DYehNKdT76V,1_2,356,pot,0,0,0,0.0
00843-DYehNKdT76V,1_2,357,pot lid,0,0,0,0.0
00843-DYehNKdT76V,1_2,358,pouches,0,0,0,0.0
00843-DYehNKdT76V,1_2,359,press,0,0,0,0.0
00843-DYehNKdT76V,1_2,360,pressure washer,0,0,0,0.0
00843-DYehNKdT76V,1_2,361,printer,0,0,0,0.0
00843-DYehNKdT76V,1_2,362,product,0,0,0,0.0
00843-DYehNKdT76V,1_2,363,products,0,0,0,0.0
00843-DYehNKdT76V,1_2,364,prop,0,0,0,0.0
00843-DYehNKdT76V,1_2,365,pump,0,0,0,0.0
00843-DYehNKdT76V,1_2,366,punchbag,0,0,0,0.0
00843-DYehNKdT76V,1_2,367,puppet,0,0,0,0.0
00843-DYehNKdT76V,1_2,368,rag,0,0,0,0.0
00843-DYehNKdT76V,1_2,369,rail,0,0,0,0.0
00843-DYehNKdT76V,1_2,370,rake,0,0,0,0.0
00843-DYehNKdT76V,1_2,371,receipt printer,0,0,0,0.0
00843-DYehNKdT76V,1_2,372,records,0,0,0,0.0
00843-DYehNKdT76V,1_2,373,recuperator,0,0,0,0.0
00843-DYehNKdT76V,1_2,374,refrigerator,0,0,0,0.0
00843-DYehNKdT76V,1_2,375,remote control,0,0,0,0.0
00843-DYehNKdT76V,1_2,376,rice cooker,0,0,0,0.0
00843-DYehNKdT76V,1_2,377,riser,0,0,0,0.0
00843-DYehNKdT76V,1_2,378,rocking horse,0,0,0,0.0
00843-DYehNKdT76V,1_2,379,rod,0,0,0,0.0
00843-DYehNKdT76V,1_2,380,roll,0,0,0,0.0
00843-DYehNKdT76V,1_2,381,rope,0,0,0,0.0
00843-DYehNKdT76V,1_2,382,router,0,0,0,0.0
00843-DYehNKdT76V,1_2,383,rug,0,0,0,0.0
00843-DYehNKdT76V,1_2,384,safe,0,0,0,0.0
00843-DYehNKdT76V,1_2,385,saturator,0,0,0,0.0
00843-DYehNKdT76V,1_2,386,sauna,0,0,0,0.0
00843-DYehNKdT76V,1_2,387,saw,0,0,0,0.0
00843-DYehNKdT76V,1_2,388,saxophone,0,0,0,0.0
00843-DYehNKdT76V,1_2,389,scale,0,0,0,0.0
00843-DYehNKdT76V,1_2,390,scanner,0,0,0,0.0
00843-DYehNKdT76V,1_2,391,screen,0,0,0,0.0
00843-DYehNKdT76V,1_2,392,screen frame,0,0,0,0.0
00843-DYehNKdT76V,1_2,393,screwdriver,0,0,0,0.0
00843-DYehNKdT76V,1_2,394,sculpture,0,0,0,0.0
00843-DYehNKdT76V,1_2,395,security camera,0,0,0,0.0
00843-DYehNKdT76V,1_2,396,self-closing mechanism,0,0,0,0.0
00843-DYehNKdT76V,1_2,397,sensor,0,1,0,0.0
00843-DYehNKdT76V,1_2,398,separator,0,0,0,0.0
00843-DYehNKdT76V,1_2,399,set of valves,0,0,0,0.0
00843-DYehNKdT76V,1_2,400,sewing machine,0,0,0,0.0
00843-DYehNKdT76V,1_2,401,sewing tools,0,0,0,0.0
00843-DYehNKdT76V,1_2,402,shampoo,0,0,0,0.0
00843-DYehNKdT76V,1_2,403,sheet music,0,0,0,0.0
00843-DYehNKdT76V,1_2,404,sheets / clothes,0,0,0,0.0
00843-DYehNKdT76V,1_2,405,shelf,1,1,3,0.9492067177941101
00843-DYehNKdT76V,1_2,406,ship toy,0,0,0,0.0
00843-DYehNKdT76V,1_2,407,shisha,0,0,0,0.0
00843-DYehNKdT76V,1_2,408,shoe,0,0,0,0.0
00843-DYehNKdT76V,1_2,409,shoe rack,0,0,0,0.0
00843-DYehNKdT76V,1_2,410,shoehorn,0,0,0,0.0
00843-DYehNKdT76V,1_2,411,shovel,0,0,0,0.0
00843-DYehNKdT76V,1_2,412,shower,0,1,0,0.0
00843-DYehNKdT76V,1_2,413,shower seat,0,0,0,0.0
00843-DYehNKdT76V,1_2,414,shredder,0,0,0,0.0
00843-DYehNKdT76V,1_2,415,side table,0,1,0,0.0
00843-DYehNKdT76V,1_2,416,sideboard,0,0,0,0.0
00843-DYehNKdT76V,1_2,417,sign,0,0,0,0.0
00843-DYehNKdT76V,1_2,418,silicone gun,0,0,0,0.0
00843-DYehNKdT76V,1_2,419,silicone tube,0,0,0,0.0
00843-DYehNKdT76V,1_2,420,sink,0,1,0,0.0
00843-DYehNKdT76V,1_2,421,skateboard,0,0,0,0.0
00843-DYehNKdT76V,1_2,422,skates,0,0,0,0.0
